source,target,type,weight
AT1G69920,GO:0009407,annotated_with,
AT1G69920,ath00480,participates_in,
AT1G69920,ath01100,participates_in,
AT1G69920,GO:0005737,located_in,
AT2G26000,GO:0010029,annotated_with,
AT2G26000,GO:0016567,annotated_with,
AT2G26000,GO:0000151,located_in,
AT2G26000,GO:0005737,located_in,
AT2G26000,GO:0009507,located_in,
AT1G70530,GO:0006468,annotated_with,
AT1G70530,GO:0005576,located_in,
AT1G70530,GO:0005739,located_in,
AT2G38860,ath00620,participates_in,
AT2G38860,ath01100,participates_in,
AT2G38860,GO:0005737,located_in,
AT2G38860,GO:0005794,located_in,
AT1G77960,GO:0005634,located_in,
AT5G43900,GO:0007015,annotated_with,
AT5G43900,GO:0010090,annotated_with,
AT5G43900,GO:0030048,annotated_with,
AT5G43900,GO:0030050,annotated_with,
AT5G43900,GO:0048467,annotated_with,
AT5G43900,GO:0048767,annotated_with,
AT5G43900,GO:0090436,annotated_with,
AT5G43900,ath04814,participates_in,
AT5G43900,GO:0005634,located_in,
AT5G43900,GO:0005737,located_in,
AT5G43900,GO:0005777,located_in,
AT5G43900,GO:0005829,located_in,
AT5G43900,GO:0015629,located_in,
AT5G43900,GO:0016020,located_in,
AT5G43900,GO:0016459,located_in,
AT5G43900,GO:0031982,located_in,
AT5G43900,Trait_PC3sc75,associated_with_trait,
AT5G43900,Trait_aLRL75,associated_with_trait,
AT4G26370,GO:0006353,annotated_with,
AT4G26370,GO:0005739,located_in,
AT4G26370,GO:0009507,located_in,
AT2G26240,GO:0015908,annotated_with,
AT2G26240,GO:0005739,located_in,
AT2G26240,GO:0009706,located_in,
AT2G33051,SF_response_upregulated,has_response,0.225798630430806
AT5G52420,GO:0005783,located_in,
AT5G52420,GO:0009536,located_in,
AT3G28730,GO:0000741,annotated_with,
AT3G28730,GO:0010197,annotated_with,
AT3G28730,GO:0010228,annotated_with,
AT3G28730,GO:0000791,located_in,
AT3G28730,GO:0005634,located_in,
AT1G80600,GO:0006526,annotated_with,
AT1G80600,GO:0042742,annotated_with,
AT1G80600,GO:0048364,annotated_with,
AT1G80600,GO:0080022,annotated_with,
AT1G80600,ath00220,participates_in,
AT1G80600,ath01100,participates_in,
AT1G80600,ath01110,participates_in,
AT1G80600,ath01210,participates_in,
AT1G80600,ath01230,participates_in,
AT1G80600,GO:0005739,located_in,
AT1G80600,GO:0009507,located_in,
AT1G80600,GO:0009570,located_in,
AT5G59390,GO:0080188,annotated_with,
AT5G59390,GO:0005737,located_in,
AT2G41230,SF_response_upregulated,has_response,0.489911778804469
AT2G41230,GO:0001558,annotated_with,
AT2G41230,GO:0010104,annotated_with,
AT2G41230,GO:0046622,annotated_with,
AT2G41230,GO:0051302,annotated_with,
AT2G41230,GO:0071215,annotated_with,
AT2G41230,GO:0071369,annotated_with,
AT2G41230,GO:2000070,annotated_with,
AT2G41230,GO:0005739,located_in,
AT2G41230,GO:0005783,located_in,
AT2G42160,GO:0010029,annotated_with,
AT2G42160,GO:0016567,annotated_with,
AT2G42160,GO:0000151,located_in,
AT2G42160,GO:0005737,located_in,
AT3G55040,GO:0010731,annotated_with,
AT3G55040,ath00480,participates_in,
AT3G55040,ath01100,participates_in,
AT3G55040,GO:0005777,located_in,
AT3G55040,GO:0005829,located_in,
AT3G55040,GO:0009507,located_in,
AT3G55040,GO:0009570,located_in,
AT3G13432,SF_response_downregulated,has_response,0.418501677154014
AT3G13432,GO:1903409,annotated_with,
AT3G13432,GO:0005575,located_in,
AT4G38460,SF_response_downregulated,has_response,0.15726793702981
AT4G38460,ath00900,participates_in,
AT4G38460,ath01100,participates_in,
AT4G38460,ath01110,participates_in,
AT4G38460,GO:0009507,located_in,
AT4G38460,GO:0042651,located_in,
AT4G38620,GO:0006355,annotated_with,
AT4G38620,GO:0010224,annotated_with,
AT4G38620,GO:0045892,annotated_with,
AT4G38620,GO:2000762,annotated_with,
AT4G38620,GO:0005634,located_in,
AT5G55530,GO:0005634,located_in,
AT5G54800,SF_response_downregulated,has_response,0.179934506500735
AT5G54800,GO:0007033,annotated_with,
AT5G54800,GO:0009553,annotated_with,
AT5G54800,GO:0009624,annotated_with,
AT5G54800,GO:0009793,annotated_with,
AT5G54800,GO:0010152,annotated_with,
AT5G54800,GO:0015713,annotated_with,
AT5G54800,GO:0015714,annotated_with,
AT5G54800,GO:0034389,annotated_with,
AT5G54800,GO:0035436,annotated_with,
AT5G54800,GO:0055085,annotated_with,
AT5G54800,GO:0005777,located_in,
AT5G54800,GO:0005794,located_in,
AT5G54800,GO:0009507,located_in,
AT5G54800,GO:0009536,located_in,
AT4G10090,GO:0002098,annotated_with,
AT4G10090,GO:0006979,annotated_with,
AT4G10090,GO:0008284,annotated_with,
AT4G10090,GO:0009926,annotated_with,
AT4G10090,GO:0010015,annotated_with,
AT4G10090,GO:0010016,annotated_with,
AT4G10090,GO:2000024,annotated_with,
AT4G10090,GO:0033588,located_in,
AT5G51880,GO:0005783,located_in,
AT1G07615,SF_response_upregulated,has_response,0.237127297238143
AT1G07615,GO:0005739,located_in,
AT3G22900,GO:0006352,annotated_with,
AT3G22900,ath03020,participates_in,
AT3G22900,GO:0000418,located_in,
AT3G22900,GO:0005634,located_in,
AT3G61860,GO:0000398,annotated_with,
AT3G61860,GO:0008380,annotated_with,
AT3G61860,ath03040,participates_in,
AT3G61860,GO:0005634,located_in,
AT3G61860,GO:0005681,located_in,
AT3G61860,GO:0016607,located_in,
AT1G01780,GO:0051017,annotated_with,
AT1G01780,GO:0005737,located_in,
AT1G01780,GO:0005886,located_in,
AT1G01780,GO:0015629,located_in,
AT4G10320,ath00970,participates_in,
AT4G10320,GO:0005737,located_in,
AT4G10320,GO:0005829,located_in,
AT3G24929,GO:0005739,located_in,
AT3G24929,GO:0009507,located_in,
AT4G02190,GO:0008150,annotated_with,
AT4G02190,GO:0005575,located_in,
AT5G50320,GO:0002098,annotated_with,
AT5G50320,GO:0009294,annotated_with,
AT5G50320,GO:0010928,annotated_with,
AT5G50320,GO:0035265,annotated_with,
AT5G50320,GO:0051301,annotated_with,
AT5G50320,GO:0090708,annotated_with,
AT5G50320,GO:0000791,located_in,
AT5G50320,GO:0005634,located_in,
AT5G50320,GO:0005737,located_in,
AT5G50320,GO:0005829,located_in,
AT5G50320,GO:0033588,located_in,
AT5G64140,GO:0000028,annotated_with,
AT5G64140,GO:0006412,annotated_with,
AT5G64140,GO:0030490,annotated_with,
AT5G64140,ath03010,participates_in,
AT5G64140,GO:0005737,located_in,
AT5G64140,GO:0009536,located_in,
AT5G64140,GO:0022626,located_in,
AT5G64140,GO:0022627,located_in,
AT1G58120,GO:0005575,located_in,
AT5G50740,GO:0005737,located_in,
AT5G50740,GO:0005886,located_in,
AT5G21160,GO:0006402,annotated_with,
AT5G21160,GO:0009749,annotated_with,
AT5G21160,GO:0010286,annotated_with,
AT5G21160,GO:0042254,annotated_with,
AT5G21160,GO:0048255,annotated_with,
AT5G21160,GO:0070370,annotated_with,
AT5G21160,GO:0000932,located_in,
AT5G21160,GO:0005737,located_in,
AT5G21160,GO:0005829,located_in,
AT5G21160,GO:0009536,located_in,
AT5G21160,GO:0010494,located_in,
AT5G51930,GO:0008150,annotated_with,
AT5G51930,GO:0009507,located_in,
AT3G09570,SF_response_downregulated,has_response,0.143097581349775
AT3G09570,GO:0005794,located_in,
AT3G09570,GO:0009507,located_in,
AT3G09570,GO:0016020,located_in,
AT1G71000,GO:0005634,located_in,
AT1G71000,GO:0005737,located_in,
AT1G72970,GO:0007267,annotated_with,
AT1G72970,GO:0009553,annotated_with,
AT1G72970,ath00073,participates_in,
AT1G72970,GO:0005576,located_in,
6918,SF_response_upregulated,has_response,0.243974865789122
AT3G53870,GO:0006412,annotated_with,
AT3G53870,ath03010,participates_in,
AT3G53870,GO:0005634,located_in,
AT3G53870,GO:0005829,located_in,
AT3G53870,GO:0009506,located_in,
AT3G53870,GO:0022626,located_in,
AT3G53870,GO:0022627,located_in,
AT1G51110,GO:0008150,annotated_with,
AT1G51110,GO:0005634,located_in,
AT1G51110,GO:0009507,located_in,
AT1G51110,GO:0009534,located_in,
AT1G51110,GO:0009535,located_in,
AT1G51110,GO:0009941,located_in,
AT2G47900,GO:0006355,annotated_with,
AT2G47900,GO:0009620,annotated_with,
AT2G47900,GO:0009651,annotated_with,
AT2G47900,GO:0042542,annotated_with,
AT2G47900,GO:0071470,annotated_with,
AT2G47900,GO:0005634,located_in,
AT2G47900,GO:0005737,located_in,
AT2G47900,GO:0005829,located_in,
AT2G47900,GO:0005886,located_in,
AT2G47900,GO:0009536,located_in,
AT5G52020,SF_response_downregulated,has_response,0.563701317901654
AT5G52020,GO:0006355,annotated_with,
AT5G52020,GO:0019760,annotated_with,
AT5G52020,GO:0050832,annotated_with,
AT5G52020,GO:0005634,located_in,
AT1G04690,GO:0005576,located_in,
AT1G04690,GO:0005737,located_in,
AT1G04690,GO:0005886,located_in,
AT1G04690,GO:0009506,located_in,
AT2G25625,GO:0006979,annotated_with,
AT2G25625,GO:0009414,annotated_with,
AT2G25625,GO:0009735,annotated_with,
AT2G25625,GO:0010150,annotated_with,
AT2G25625,GO:1902074,annotated_with,
AT2G25625,GO:0005773,located_in,
AT2G25625,GO:0009535,located_in,
AT2G25625,GO:0009941,located_in,
AT3G22070,GO:0005575,located_in,
AT1G75120,SF_response_upregulated,has_response,0.546953087126824
AT1G75120,GO:0080147,annotated_with,
AT1G75120,ath00514,participates_in,
AT1G75120,GO:0005575,located_in,
AT3G62730,GO:0008150,annotated_with,
AT3G62730,GO:0005576,located_in,
AT3G62730,GO:0009507,located_in,
AT2G05630,GO:0000045,annotated_with,
AT2G05630,GO:0000423,annotated_with,
AT2G05630,GO:0006995,annotated_with,
AT2G05630,GO:0097352,annotated_with,
AT2G05630,ath04136,participates_in,
AT2G05630,ath04145,participates_in,
AT2G05630,ath04156,participates_in,
AT2G05630,GO:0000421,located_in,
AT2G05630,GO:0005634,located_in,
AT2G05630,GO:0005776,located_in,
AT3G53510,GO:0010345,annotated_with,
AT3G53510,GO:0055085,annotated_with,
AT3G53510,ath02010,participates_in,
AT3G53510,ath04981,participates_in,
AT3G53510,GO:0005886,located_in,
AT3G53510,GO:0016020,located_in,
AT5G15730,GO:0007165,annotated_with,
AT5G15730,GO:0016310,annotated_with,
AT5G15730,GO:0005886,located_in,
AT5G15730,GO:0009536,located_in,
AT1G03100,GO:0008150,annotated_with,
AT1G03100,GO:0005739,located_in,
AT1G03100,Trait_aLRLpMRL125,associated_with_trait,
AT5G19740,GO:0010073,annotated_with,
AT5G19740,GO:0010075,annotated_with,
AT5G19740,GO:0005773,located_in,
AT5G19740,GO:0005783,located_in,
AT5G19740,GO:0005886,located_in,
AT5G42940,GO:0016567,annotated_with,
AT5G42940,GO:0005634,located_in,
AT5G37380,GO:0045892,annotated_with,
AT5G37380,GO:0005737,located_in,
AT1G63800,GO:0000209,annotated_with,
AT1G63800,GO:0006511,annotated_with,
AT1G63800,GO:0016567,annotated_with,
AT1G63800,ath04120,participates_in,
AT1G63800,GO:0005634,located_in,
AT1G63800,GO:0005737,located_in,
AT4G02660,SF_response_upregulated,has_response,0.337276388996448
AT4G02660,GO:0008150,annotated_with,
AT4G02660,GO:0005634,located_in,
AT4G02660,GO:0009507,located_in,
AT5G46500,GO:0008150,annotated_with,
AT5G46500,GO:0005575,located_in,
AT5G42092,SF_response_upregulated,has_response,0.495860502375875
AT1G17450,GO:0006384,annotated_with,
AT1G17450,GO:0000127,located_in,
AT1G17450,GO:0005634,located_in,
AT1G12310,ath04626,participates_in,
AT1G12310,GO:0005576,located_in,
AT1G12310,GO:0005634,located_in,
AT1G12310,GO:0005737,located_in,
AT1G12310,GO:0005829,located_in,
AT1G12310,GO:0005886,located_in,
AT1G09440,GO:0006468,annotated_with,
AT1G09440,GO:0016310,annotated_with,
AT1G09440,GO:0005576,located_in,
AT5G03230,GO:0005634,located_in,
AT5G15090,GO:0009060,annotated_with,
AT5G15090,GO:0009409,annotated_with,
AT5G15090,GO:0009617,annotated_with,
AT5G15090,GO:0010029,annotated_with,
AT5G15090,GO:0098656,annotated_with,
AT5G15090,GO:0000325,located_in,
AT5G15090,GO:0005730,located_in,
AT5G15090,GO:0005739,located_in,
AT5G15090,GO:0005741,located_in,
AT5G15090,GO:0005773,located_in,
AT5G15090,GO:0005886,located_in,
AT5G15090,GO:0009505,located_in,
AT5G15090,GO:0009507,located_in,
AT5G15090,GO:0009536,located_in,
AT5G15090,GO:0009941,located_in,
AT1G70740,GO:0007165,annotated_with,
AT1G70740,GO:0016310,annotated_with,
AT1G70740,GO:0005634,located_in,
AT1G70740,GO:0005886,located_in,
AT2G15300,GO:0016310,annotated_with,
AT2G15300,GO:0009507,located_in,
AT1G78815,SF_response_upregulated,has_response,0.59401677206026
AT1G78815,GO:0009299,annotated_with,
AT1G78815,GO:0009416,annotated_with,
AT1G78815,GO:0090698,annotated_with,
AT1G78815,GO:0005634,located_in,
AT2G17140,GO:0008150,annotated_with,
AT2G17140,GO:0005739,located_in,
AT3G11100,GO:0006355,annotated_with,
AT3G11100,GO:0009873,annotated_with,
AT3G11100,GO:0010468,annotated_with,
AT3G11100,GO:0040029,annotated_with,
AT3G11100,GO:0005634,located_in,
AT3G11100,GO:0005654,located_in,
AT5G65020,GO:0009408,annotated_with,
AT5G65020,GO:0009409,annotated_with,
AT5G65020,GO:0009414,annotated_with,
AT5G65020,GO:0009651,annotated_with,
AT5G65020,GO:0080022,annotated_with,
AT5G65020,GO:0005737,located_in,
AT5G65020,GO:0005829,located_in,
AT5G65020,GO:0005886,located_in,
AT5G65020,GO:0009507,located_in,
AT5G65020,GO:0009536,located_in,
AT5G65020,GO:0009579,located_in,
AT5G65020,GO:0009986,located_in,
AT1G59840,GO:0010190,annotated_with,
AT1G59840,GO:0009507,located_in,
AT3G62560,GO:0003400,annotated_with,
AT3G62560,GO:0006886,annotated_with,
AT3G62560,GO:0006888,annotated_with,
AT3G62560,ath04141,participates_in,
AT3G62560,GO:0030127,located_in,
AT3G62560,GO:0070971,located_in,
AT5G52300,GO:0006950,annotated_with,
AT5G52300,GO:0009409,annotated_with,
AT5G52300,GO:0009414,annotated_with,
AT5G52300,GO:0009651,annotated_with,
AT5G52300,GO:0009737,annotated_with,
AT5G52300,GO:0009738,annotated_with,
AT5G52300,GO:0010150,annotated_with,
AT5G52300,GO:0005737,located_in,
AT3G44110,GO:0006457,annotated_with,
AT3G44110,GO:0009408,annotated_with,
AT3G44110,GO:0009651,annotated_with,
AT3G44110,GO:0009911,annotated_with,
AT3G44110,GO:0042026,annotated_with,
AT3G44110,GO:0048573,annotated_with,
AT3G44110,ath04141,participates_in,
AT3G44110,GO:0005730,located_in,
AT3G44110,GO:0005737,located_in,
AT3G44110,GO:0005829,located_in,
AT3G44110,GO:0005886,located_in,
AT3G44110,GO:0009505,located_in,
AT3G44110,GO:0009506,located_in,
AT3G44110,GO:0010494,located_in,
AT4G00770,GO:0005634,located_in,
AT1G66540,GO:0008150,annotated_with,
AT1G66540,GO:0005739,located_in,
AT5G08770,GO:0008150,annotated_with,
AT5G08770,GO:0005739,located_in,
AT4G19060,SF_response_upregulated,has_response,0.242567800224291
AT4G19060,GO:0050832,annotated_with,
AT4G19060,GO:0005634,located_in,
AT3G48260,GO:0006468,annotated_with,
AT3G48260,GO:0035556,annotated_with,
AT3G48260,GO:0005634,located_in,
AT3G48260,GO:0005737,located_in,
AT3G48260,GO:0005886,located_in,
AT3G57350,GO:0006606,annotated_with,
AT3G57350,GO:0016973,annotated_with,
AT3G57350,ath03013,participates_in,
AT3G57350,GO:0005634,located_in,
AT3G57350,GO:0005635,located_in,
AT3G57350,GO:0005643,located_in,
18612,SF_response_upregulated,has_response,0.206934038379355
AT1G16860,GO:0005886,located_in,
AT1G28590,GO:0005576,located_in,
AT4G15490,ath00940,participates_in,
AT4G15490,ath01110,participates_in,
AT4G15490,GO:0005737,located_in,
AT1G19510,GO:0008150,annotated_with,
AT1G19510,GO:0005634,located_in,
AT5G57830,GO:0005634,located_in,
AT1G55730,GO:0006874,annotated_with,
AT1G55730,GO:0070588,annotated_with,
AT1G55730,GO:0009705,located_in,
AT1G64700,GO:0050832,annotated_with,
AT1G64700,GO:0005634,located_in,
ERCC-00076,SF_response_downregulated,has_response,0.392999892399083
AT3G14120,GO:0006406,annotated_with,
AT3G14120,GO:0006606,annotated_with,
AT3G14120,ath03013,participates_in,
AT3G14120,GO:0005634,located_in,
AT3G14120,GO:0005635,located_in,
AT3G14120,GO:0031080,located_in,
AT3G51180,GO:0005634,located_in,
AT5G12010,GO:0000325,located_in,
AT5G12010,GO:0005634,located_in,
AT5G12010,GO:0005886,located_in,
AT5G12010,GO:0009507,located_in,
AT5G11470,GO:0031507,annotated_with,
AT5G11470,GO:0040029,annotated_with,
AT5G11470,GO:0080188,annotated_with,
AT5G11470,GO:0005634,located_in,
AT5G11470,GO:0032991,located_in,
AT1G65220,GO:0008150,annotated_with,
AT1G65220,GO:0005737,located_in,
AT1G27140,GO:0006749,annotated_with,
AT1G27140,GO:0009407,annotated_with,
AT1G27140,ath00480,participates_in,
AT1G27140,ath01100,participates_in,
AT1G27140,GO:0005634,located_in,
AT1G27140,GO:0005737,located_in,
AT2G43470,SF_response_upregulated,has_response,0.639316731966546
AT2G43470,GO:0008150,annotated_with,
AT2G43470,GO:0009507,located_in,
AT2G30590,GO:0006355,annotated_with,
AT2G30590,GO:0019760,annotated_with,
AT2G30590,GO:0005634,located_in,
AT5G05660,SF_response_upregulated,has_response,0.175721475082048
AT5G05660,GO:0006355,annotated_with,
AT5G05660,GO:0007623,annotated_with,
AT5G05660,GO:0009651,annotated_with,
AT5G05660,GO:0009908,annotated_with,
AT5G05660,GO:0010310,annotated_with,
AT5G05660,GO:0016567,annotated_with,
AT5G05660,GO:0045892,annotated_with,
AT5G05660,GO:0045893,annotated_with,
AT5G05660,GO:0160062,annotated_with,
AT5G05660,GO:2000037,annotated_with,
AT5G05660,GO:0005634,located_in,
AT3G27160,GO:0006412,annotated_with,
AT3G27160,GO:0005829,located_in,
AT3G27160,GO:0009507,located_in,
AT3G27160,GO:0009534,located_in,
AT3G27160,GO:0009570,located_in,
AT3G43930,GO:0008150,annotated_with,
AT3G43930,GO:0005634,located_in,
AT4G34555,ath03010,participates_in,
AT4G34555,GO:0005737,located_in,
AT4G34555,GO:0005886,located_in,
AT4G34555,GO:0022627,located_in,
AT2G37410,GO:0030150,annotated_with,
AT2G37410,GO:0005739,located_in,
AT2G37410,GO:0005741,located_in,
AT2G37410,GO:0005743,located_in,
AT2G37410,GO:0005744,located_in,
AT2G37410,GO:0005783,located_in,
AT2G25690,GO:0042594,annotated_with,
AT2G25690,GO:1902074,annotated_with,
AT2G25690,GO:0005634,located_in,
AT2G25690,GO:0005737,located_in,
AT4G38180,GO:0006355,annotated_with,
AT4G38180,GO:0005634,located_in,
AT1G05890,GO:0006511,annotated_with,
AT1G05890,GO:0016567,annotated_with,
AT1G05890,GO:0000151,located_in,
AT1G05890,GO:0005634,located_in,
AT1G05890,GO:0005737,located_in,
AT5G24350,GO:0006624,annotated_with,
AT5G24350,GO:0006888,annotated_with,
AT5G24350,GO:0006890,annotated_with,
AT5G24350,GO:0015031,annotated_with,
AT5G24350,GO:0032527,annotated_with,
AT5G24350,GO:0051604,annotated_with,
AT5G66670,GO:0005575,located_in,
AT1G56340,GO:0006457,annotated_with,
AT1G56340,GO:0034976,annotated_with,
AT1G56340,GO:0036503,annotated_with,
AT1G56340,GO:0055074,annotated_with,
AT1G56340,ath04141,participates_in,
AT1G56340,ath04145,participates_in,
AT1G56340,ath04148,participates_in,
AT1G56340,GO:0000325,located_in,
AT1G56340,GO:0005634,located_in,
AT1G56340,GO:0005739,located_in,
AT1G56340,GO:0005783,located_in,
AT1G56340,GO:0005789,located_in,
AT1G56340,GO:0009506,located_in,
AT1G56340,GO:0009507,located_in,
AT1G56340,GO:0099503,located_in,
AT2G34090,GO:0009793,annotated_with,
AT2G34090,GO:0048868,annotated_with,
AT2G34090,GO:0005739,located_in,
AT5G40610,GO:0005975,annotated_with,
AT5G40610,GO:0006072,annotated_with,
AT5G40610,GO:0006116,annotated_with,
AT5G40610,ath00564,participates_in,
AT5G40610,ath01100,participates_in,
AT5G40610,ath01110,participates_in,
AT5G40610,GO:0005829,located_in,
AT5G40610,GO:0009507,located_in,
AT2G17020,GO:0006511,annotated_with,
AT2G17020,GO:0031146,annotated_with,
AT2G17020,GO:0005634,located_in,
AT2G17020,GO:0019005,located_in,
AT5G01380,GO:0006355,annotated_with,
AT5G01380,GO:0005634,located_in,
AT1G70490,GO:0006499,annotated_with,
AT1G70490,GO:0006886,annotated_with,
AT1G70490,GO:0016192,annotated_with,
AT1G70490,ath04144,participates_in,
AT1G70490,GO:0000325,located_in,
AT1G70490,GO:0005737,located_in,
AT1G70490,GO:0005739,located_in,
AT1G70490,GO:0005794,located_in,
AT1G70490,GO:0005886,located_in,
AT3G28850,GO:0005634,located_in,
AT3G28850,GO:0005886,located_in,
AT3G28770,GO:0008150,annotated_with,
AT3G28770,GO:0005575,located_in,
7299,SF_response_downregulated,has_response,0.117510357105612
AT1G61050,SF_response_upregulated,has_response,0.191714582983671
AT1G61050,ath00601,participates_in,
AT1G61050,ath00603,participates_in,
AT1G61050,ath01100,participates_in,
AT1G61050,GO:0005794,located_in,
AT2G33770,SF_response_downregulated,has_response,0.338783878787948
AT2G33770,GO:0006817,annotated_with,
AT2G33770,GO:0016036,annotated_with,
AT2G33770,GO:0016567,annotated_with,
AT2G33770,GO:0055062,annotated_with,
AT2G33770,ath04120,participates_in,
AT2G33770,GO:0005634,located_in,
AT2G33770,GO:0005783,located_in,
AT2G33770,GO:0005794,located_in,
AT1G12400,GO:0006289,annotated_with,
AT1G12400,GO:0006366,annotated_with,
AT1G12400,GO:0006367,annotated_with,
