node_id,id,label,type,tair_id,symbol,mean_log2fc,fisher_pval,fisher_fdr,n_studies,consensus,direction,color,size,ontology,go_id,term,pathway_id,full_name,trait_name,n_genes,ecotype_name,n_deg
AT3G19720,AT3G19720,DRP5B,Gene,AT3G19720,DRP5B,0.0134970326999599,4.53405365977395e-15,2.38107780022187e-14,18.0,False,upregulated,#0279EE,37,,,,,,,,,
AT3G45610,AT3G45610,DOF6,Gene,AT3G45610,DOF6,0.210850397403356,2.2757455375981102e-17,1.29666779171017e-16,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT3G57760,AT3G57760,ZRK6,Gene,AT3G57760,ZRK6,0.272761969223778,3.8339554320576e-06,1.31988671318136e-05,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT5G01450,AT5G01450,APD2,Gene,AT5G01450,APD2,-0.10894147203481,1.88639831138953e-58,2.89234737841737e-57,18.0,False,downregulated,#0279EE,29,,,,,,,,,
AT3G29770,AT3G29770,MES11,Gene,AT3G29770,MES11,-0.0641414055471864,1.34691474669554e-12,6.42520425259607e-12,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT4G33930,AT4G33930,AT4G33930,Gene,AT4G33930,,-0.185825142307209,1.9762189596176402e-17,1.12848212370024e-16,15.0,False,downregulated,#0279EE,17,,,,,,,,,
AT4G22485,AT4G22485,AT4G22485,Gene,AT4G22485,,1.65796424621275,1.42492210157064e-71,2.8045082288061397e-70,12.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G60470,AT1G60470,GolS4,Gene,AT1G60470,GolS4,0.320873705489793,0.0172347937350276,0.0407407100401561,14.0,False,upregulated,#0279EE,25,,,,,,,,,
AT4G15500,AT4G15500,UGT84A4,Gene,AT4G15500,UGT84A4,-0.495423652689716,3.44920790818358e-19,2.0852340086503897e-18,18.0,True,downregulated,#0279EE,25,,,,,,,,,
AT4G20820,AT4G20820,AtBBE18,Gene,AT4G20820,AtBBE18,-0.276941405949715,3.6250719599637203e-47,4.4468177687089806e-46,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT1G27400,AT1G27400,uL22z,Gene,AT1G27400,uL22z,0.195450772183708,1.1204086742399e-118,4.8948089732092e-117,18.0,False,upregulated,#0279EE,33,,,,,,,,,
AT1G06930,AT1G06930,AT1G06930,Gene,AT1G06930,,-0.351823238512615,8.3319247790271e-05,0.0002612428127567,17.0,False,downregulated,#0279EE,19,,,,,,,,,
AT3G46090,AT3G46090,ZAT7,Gene,AT3G46090,ZAT7,0.189514557561939,0.004656461063836,0.0121365432468315,17.0,False,upregulated,#0279EE,29,,,,,,,,,
AT3G48390,AT3G48390,MRF4,Gene,AT3G48390,MRF4,0.130300490734355,1.17033604982327e-100,3.85661024265888e-99,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT2G47510,AT2G47510,FUM1,Gene,AT2G47510,FUM1,0.164502181702546,2.4100971174629e-40,2.55487031236606e-39,18.0,True,upregulated,#0279EE,41,,,,,,,,,
AT3G11250,AT3G11250,uL10x,Gene,AT3G11250,uL10x,0.0849412331426586,7.267580080684121e-25,5.24464229376511e-24,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT5G40060,AT5G40060,AT5G40060,Gene,AT5G40060,,0.21549464353113,5.36946338061221e-22,3.5405986395268e-21,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT3G47430,AT3G47430,PEX11B,Gene,AT3G47430,PEX11B,0.109622611287167,5.30813142966407e-39,5.46296508687279e-38,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT2G28910,AT2G28910,CXIP4,Gene,AT2G28910,CXIP4,0.0795389433715204,2.57645966202196e-21,1.6642294078233e-20,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G27820,AT5G27820,uL18m,Gene,AT5G27820,uL18m,0.117932968988039,1.26842053321836e-23,8.81407070485556e-23,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT4G22220,AT4G22220,ISU1,Gene,AT4G22220,ISU1,-0.0488631121990314,1.46864815467306e-40,1.5658239087035102e-39,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT1G21940,AT1G21940,AT1G21940,Gene,AT1G21940,,0.653009814241478,0.0117357456467865,0.0286337408242698,9.0,False,upregulated,#0279EE,17,,,,,,,,,
AT4G16141,AT4G16141,GATA17L,Gene,AT4G16141,GATA17L,0.272504288772167,3.1756386118134298e-71,6.210204204661969e-70,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G16310,AT5G16310,UCH1,Gene,AT5G16310,UCH1,0.0538309041584207,0.0150579157153801,0.0360313915880102,18.0,False,upregulated,#0279EE,33,,,,,,,,,
AT3G20910,AT3G20910,NF-YA9,Gene,AT3G20910,NF-YA9,0.0671401599169992,9.189590142603621e-09,3.68527984848764e-08,18.0,False,upregulated,#0279EE,33,,,,,,,,,
AT1G55560,AT1G55560,sks14,Gene,AT1G55560,sks14,-0.333713405952,0.012512466888371,0.0303788905820902,6.0,False,downregulated,#0279EE,23,,,,,,,,,
AT5G66210,AT5G66210,CPK28,Gene,AT5G66210,CPK28,-0.0451568018492447,1.22299616734027e-26,9.27044312562107e-26,18.0,False,downregulated,#0279EE,33,,,,,,,,,
AT1G26200,AT1G26200,AT1G26200,Gene,AT1G26200,,-0.227363480058764,6.83974951484354e-23,4.64464005717512e-22,18.0,True,downregulated,#0279EE,25,,,,,,,,,
AT3G06170,AT3G06170,AT3G06170,Gene,AT3G06170,,-0.176693647123338,1.24782118760946e-109,4.69979444543676e-108,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT5G45775,AT5G45775,uL5w,Gene,AT5G45775,uL5w,0.139669423143098,1.46743327687398e-90,4.04252943222063e-89,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT5G50335,AT5G50335,AT5G50335,Gene,AT5G50335,,0.920817154635035,5.28354075816681e-52,7.13745572331118e-51,18.0,True,upregulated,#0279EE,19,,,,,,,,,
AT2G28250,AT2G28250,NCRK,Gene,AT2G28250,NCRK,0.0654649441184849,1.7432819635838198e-36,1.69593396798433e-35,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT5G47430,AT5G47430,AT5G47430,Gene,AT5G47430,,0.127089631968115,2.3256660936102702e-54,3.28715675175562e-53,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT1G67630,AT1G67630,POLA2,Gene,AT1G67630,POLA2,0.231101639345407,2.94021128949638e-106,1.0575184070419401e-104,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT4G24530,AT4G24530,AT4G24530,Gene,AT4G24530,,-0.0409726531048398,6.0861157279701405e-15,3.1835869018078804e-14,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT5G04205,AT5G04205,AT5G04205,Gene,AT5G04205,,-0.287594439684491,0.000744733646142,0.0021380916566223,11.0,False,downregulated,#0279EE,15,,,,,,,,,
AT4G21585,AT4G21585,ENDO4,Gene,AT4G21585,ENDO4,-0.0013784083049834,0.013743324316985,0.0330978736659941,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT4G35660,AT4G35660,AT4G35660,Gene,AT4G35660,,-0.472669704044701,0.0005461703854803,0.001589925917147,13.0,True,downregulated,#0279EE,23,,,,,,,,,
AT3G02480,AT3G02480,ABR,Gene,AT3G02480,ABR,1.07528048374801,2.4161504553598302e-21,1.56184611761902e-20,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT3G01740,AT3G01740,mL54,Gene,AT3G01740,mL54,-0.0093499473770085,2.14305469825921e-14,1.0976678367151999e-13,18.0,False,downregulated,#0279EE,23,,,,,,,,,
AT5G62370,AT5G62370,AT5G62370,Gene,AT5G62370,,0.221795780321841,0.0016106076983655,0.0044639618793585,18.0,True,upregulated,#0279EE,19,,,,,,,,,
AT5G48412,AT5G48412,AT5G48412,Gene,AT5G48412,,-0.0081468032622068,1.74996879880533e-147,1.2045773292678501e-145,18.0,False,downregulated,#0279EE,15,,,,,,,,,
AT1G75900,AT1G75900,GGL13,Gene,AT1G75900,GGL13,0.200899095303908,3.33264909677611e-30,2.78531112353908e-29,16.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G67855,AT1G67855,AT1G67855,Gene,AT1G67855,,1.13848242481206,0.0107287964360131,0.0263915476480173,8.0,False,upregulated,#0279EE,17,,,,,,,,,
AT1G69680,AT1G69680,AT1G69680,Gene,AT1G69680,,-0.15090526820828,1.73701723810699e-05,5.72836012676267e-05,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT2G32720,AT2G32720,CYTB5-D,Gene,AT2G32720,CYTB5-D,0.0537170839026657,5.32135836619611e-74,1.08862365220317e-72,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT5G10520,AT5G10520,RBK1,Gene,AT5G10520,RBK1,-0.160636629621385,1.92080402612405e-23,1.32869052058996e-22,18.0,False,downregulated,#0279EE,29,,,,,,,,,
AT2G24360,AT2G24360,STYK,Gene,AT2G24360,STYK,-0.0095754206503847,2.33436915992785e-62,3.8894412125013e-61,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT2G46550,AT2G46550,AT2G46550,Gene,AT2G46550,,-0.13772825489361,8.697940337481841e-112,3.3854756722186e-110,18.0,False,downregulated,#0279EE,17,,,,,,,,,
AT1G22300,AT1G22300,GRF10,Gene,AT1G22300,GRF10,-0.0149860553580957,4.759539276984141e-15,2.4977234379651602e-14,18.0,False,downregulated,#0279EE,37,,,,,,,,,
AT1G52980,AT1G52980,Nug2,Gene,AT1G52980,Nug2,0.147892538641725,1.33891630161563e-52,1.82727044360118e-51,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT3G14150,AT3G14150,HAOX2,Gene,AT3G14150,HAOX2,-0.01870180114073,2.47055066701901e-16,1.3606117377860101e-15,18.0,False,downregulated,#0279EE,33,,,,,,,,,
AT1G65845,AT1G65845,AT1G65845,Gene,AT1G65845,,-0.314741119835445,4.76852971792373e-53,6.5595404423525e-52,18.0,True,downregulated,#0279EE,19,,,,,,,,,
AT5G47050,AT5G47050,AT5G47050,Gene,AT5G47050,,-0.183331201807377,1.51426915660154e-52,2.06495227264258e-51,18.0,False,downregulated,#0279EE,17,,,,,,,,,
6375,6375,6375,Gene,6375,,-0.106856160188456,0.0087881814321105,0.0219529000581398,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT4G25690,AT4G25690,AT4G25690,Gene,AT4G25690,,0.0673306751942863,5.560598608464e-116,2.3162169211708698e-114,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT2G22080,AT2G22080,AT2G22080,Gene,AT2G22080,,-0.0919100738234377,1.60356099256224e-05,5.302734569925e-05,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT1G23840,AT1G23840,AT1G23840,Gene,AT1G23840,,0.222540889014619,1.5252760385427702e-25,1.12113513208339e-24,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT5G20190,AT5G20190,AT5G20190,Gene,AT5G20190,,0.164492685757524,4.1502337653665e-49,5.2963187277178895e-48,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT2G22450,AT2G22450,RIBA2,Gene,AT2G22450,RIBA2,0.204330384072655,3.87413502412559e-14,1.96454794222904e-13,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT5G11610,AT5G11610,AT5G11610,Gene,AT5G11610,,-0.428292242582758,2.64276827090444e-13,1.2958178179330299e-12,18.0,True,downregulated,#0279EE,21,,,,,,,,,
AT2G26210,AT2G26210,AT2G26210,Gene,AT2G26210,,0.0103736198941674,8.04040155322024e-20,4.963188404063791e-19,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT4G30996,AT4G30996,NKS1,Gene,AT4G30996,NKS1,0.096226594594373,3.24211966899744e-45,3.8035545420577803e-44,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT3G19515,AT3G19515,AT3G19515,Gene,AT3G19515,,0.0131818299589942,0.0005117509087617,0.0014944232214956,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G32650,AT2G32650,AT2G32650,Gene,AT2G32650,,0.213349992295412,5.486146587491771e-09,2.22519923442803e-08,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT1G68730,AT1G68730,TIM15-1,Gene,AT1G68730,TIM15-1,-0.0709559322108311,0.0001441769074623,0.0004424101734777,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT1G54790,AT1G54790,AT1G54790,Gene,AT1G54790,,0.0307808700722744,2.88991461916026e-05,9.3719981660233e-05,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G23560,AT2G23560,MES7,Gene,AT2G23560,MES7,0.154474699208445,1.25166498245015e-94,3.73563336711588e-93,18.0,False,upregulated,#0279EE,23,,,,,,,,,
2825,2825,2825,Gene,2825,,0.157073638387744,0.0152830228937426,0.0365178477606066,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT3G13020,AT3G13020,AT3G13020,Gene,AT3G13020,,0.529204828644151,0.0018837986096655,0.0051788247068303,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT3G48540,AT3G48540,DCD,Gene,AT3G48540,DCD,0.343616735270848,9.48006262077166e-27,7.21126674601598e-26,18.0,False,upregulated,#0279EE,29,,,,,,,,,
AT5G04980,AT5G04980,AT5G04980,Gene,AT5G04980,,-0.303800160256036,0.0001378146755982,0.0004236640098457,18.0,True,downregulated,#0279EE,23,,,,,,,,,
AT5G67310,AT5G67310,CYP81G1,Gene,AT5G67310,CYP81G1,0.49902356380394,9.75738848169207e-05,0.000304100293994,18.0,False,upregulated,#0279EE,19,,,,,,,,,
14794,14794,14794,Gene,14794,,0.35313191433883,0.0023248111414033,0.0063123213732658,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT1G45688,AT1G45688,CC1,Gene,AT1G45688,CC1,-0.0133032243163259,2.15980748659315e-75,4.54198413134811e-74,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT3G03440,AT3G03440,AT3G03440,Gene,AT3G03440,,0.0632997146567826,7.21732273001752e-16,3.90886222488406e-15,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT5G11290,AT5G11290,AT5G11290,Gene,AT5G11290,,0.120594485341026,1.99148718860664e-10,8.63710007319073e-10,13.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G41080,AT5G41080,GDPD2,Gene,AT5G41080,GDPD2,-0.263788161356164,2.89870163050862e-39,2.99871463673565e-38,18.0,False,downregulated,#0279EE,25,,,,,,,,,
ATCG00650,ATCG00650,RPS18,Gene,ATCG00650,RPS18,0.182331378872766,6.009822189937219e-28,4.72599668908987e-27,18.0,False,upregulated,#0279EE,29,,,,,,,,,
AT1G10030,AT1G10030,ERG28,Gene,AT1G10030,ERG28,-0.0299330971908113,2.23950450747867e-12,1.0584876007890898e-11,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT5G48385,AT5G48385,AT5G48385,Gene,AT5G48385,,-0.0016368371933556,1.62370932062012e-51,2.16749324715805e-50,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT3G23780,AT3G23780,OCP1,Gene,AT3G23780,OCP1,0.137748789280239,0.0021757458380304,0.0059314730927416,18.0,True,upregulated,#0279EE,43,,,,,,,,,
AT4G28930,AT4G28930,AT4G28930,Gene,AT4G28930,,-0.367308224873293,0.0159580921731701,0.037985733896519,17.0,True,downregulated,#0279EE,21,,,,,,,,,
7355,7355,7355,Gene,7355,,0.196982182765889,0.0125576328193389,0.0304757178040077,4.0,False,upregulated,#0279EE,15,,,,,,,,,
6436,6436,6436,Gene,6436,,0.255949211886525,0.014107035366638,0.0338935858977817,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT2G07170,AT2G07170,AT2G07170,Gene,AT2G07170,,0.199999037182037,6.37055827145672e-05,0.0002015472995104,18.0,False,upregulated,#0279EE,21,,,,,,,,,
AT3G05140,AT3G05140,RBK2,Gene,AT3G05140,RBK2,0.120503076625829,3.82340888872448e-28,3.02037663217183e-27,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT4G25050,AT4G25050,AtACP4,Gene,AT4G25050,AtACP4,-0.071389828633811,7.60633477789648e-253,2.24304762106594e-250,18.0,False,downregulated,#0279EE,31,,,,,,,,,
AT5G62600,AT5G62600,MOS14,Gene,AT5G62600,MOS14,-0.0098474161199944,1.37084920656399e-32,1.21351602711713e-31,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT1G52300,AT1G52300,eL37y,Gene,AT1G52300,eL37y,0.0867963084297728,4.06433968962629e-25,2.95853147589472e-24,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT5G18170,AT5G18170,GDH1,Gene,AT5G18170,GDH1,-0.111869151992884,8.445637883857719e-135,4.88125892884298e-133,18.0,False,downregulated,#0279EE,37,,,,,,,,,
AT1G04800,AT1G04800,AT1G04800,Gene,AT1G04800,,0.354760604369186,9.02709681155575e-16,4.86971574281837e-15,14.0,False,upregulated,#0279EE,17,,,,,,,,,
12570,12570,12570,Gene,12570,,0.237437663556196,0.0094745966999875,0.0235406694109844,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT2G36650,AT2G36650,AT2G36650,Gene,AT2G36650,,0.32173613340573,2.69599910986464e-08,1.05540088852832e-07,18.0,False,upregulated,#0279EE,21,,,,,,,,,
17015,17015,17015,Gene,17015,,0.124857671046877,0.0032774835562831,0.0087215275868874,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT3G21950,AT3G21950,AT3G21950,Gene,AT3G21950,,0.564944689576185,1.02414748290063e-07,3.87959116196084e-07,10.0,False,upregulated,#0279EE,19,,,,,,,,,
AT1G48970,AT1G48970,AT1G48970,Gene,AT1G48970,,0.0776250738419619,3.04121554833134e-10,1.3063157177352e-09,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT3G02000,AT3G02000,ROXY1,Gene,AT3G02000,ROXY1,0.226629509001822,0.0064781259416501,0.0165073259278074,8.0,False,upregulated,#0279EE,27,,,,,,,,,
AT3G17440,AT3G17440,NPSN13,Gene,AT3G17440,NPSN13,-0.111393084651737,3.5153690494807795e-36,3.39254683966348e-35,18.0,False,downregulated,#0279EE,35,,,,,,,,,
AT5G67600,AT5G67600,WIH1,Gene,AT5G67600,WIH1,0.0006703787179642,2.7184610261283302e-17,1.54738808639051e-16,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G35680,AT2G35680,PTPMT1,Gene,AT2G35680,PTPMT1,0.0297469776132667,2.08464756137617e-61,3.40665280487987e-60,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT4G15215,AT4G15215,PDR13,Gene,AT4G15215,PDR13,0.114308433988196,0.0089445138244007,0.0223165662917135,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT2G45220,AT2G45220,PME17,Gene,AT2G45220,PME17,0.192502921185452,3.53518720272007e-18,2.06830967205923e-17,18.0,False,upregulated,#0279EE,35,,,,,,,,,
AT1G73250,AT1G73250,GER1,Gene,AT1G73250,GER1,0.008214751818221,1.9916507626643e-05,6.53570221503792e-05,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT1G32260,AT1G32260,AT1G32260,Gene,AT1G32260,,0.0513036532969423,0.0039289425817297,0.0103468667005458,18.0,True,upregulated,#0279EE,21,,,,,,,,,
AT2G35637,AT2G35637,AT2G35637,Gene,AT2G35637,,0.575769611042348,0.0001067335042153,0.0003314134371691,17.0,False,upregulated,#0279EE,15,,,,,,,,,
14299,14299,14299,Gene,14299,,-0.578515932192242,0.0013183085930063,0.0036886912656003,4.0,False,downregulated,#0279EE,15,,,,,,,,,
AT3G23920,AT3G23920,TR-BAMY,Gene,AT3G23920,TR-BAMY,0.201682463097404,2.27297779476846e-73,4.59742090905213e-72,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT3G28710,AT3G28710,VHA-d1,Gene,AT3G28710,VHA-d1,-0.0887583573157197,7.21025785646692e-16,3.90544346700573e-15,18.0,True,downregulated,#0279EE,47,,,,,,,,,
AT3G59990,AT3G59990,MAP2B,Gene,AT3G59990,MAP2B,-0.0044210587974414,1.55899552724441e-30,1.31331645608687e-29,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT2G31865,AT2G31865,PARG2,Gene,AT2G31865,PARG2,0.0032239697497338,4.21391136127041e-25,3.06611823301971e-24,18.0,False,upregulated,#0279EE,29,,,,,,,,,
AT5G03730,AT5G03730,SIS1,Gene,AT5G03730,SIS1,0.0887001664244366,3.33428479967955e-21,2.1457249273176502e-20,18.0,False,upregulated,#0279EE,43,,,,,,,,,
AT4G11680,AT4G11680,AT4G11680,Gene,AT4G11680,,0.147427274308654,4.74654665236361e-73,9.54477015902068e-72,18.0,False,upregulated,#0279EE,23,,,,,,,,,
AT5G44210,AT5G44210,ERF9,Gene,AT5G44210,ERF9,0.127134598246588,0.0003232193621827,0.0009610110057656,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT1G11755,AT1G11755,LEW1,Gene,AT1G11755,LEW1,0.06479399561422,0.0003476993800311,0.0010311968870284,18.0,False,upregulated,#0279EE,27,,,,,,,,,
AT1G01710,AT1G01710,AT1G01710,Gene,AT1G01710,,-0.0318828253167992,3.94890345619785e-19,2.3837175887430098e-18,18.0,False,downregulated,#0279EE,35,,,,,,,,,
AT1G53163,AT1G53163,AT1G53163,Gene,AT1G53163,,-0.372683002956728,0.0001519399772093,0.000465378386376,18.0,True,downregulated,#0279EE,21,,,,,,,,,
AT5G19170,AT5G19170,AT5G19170,Gene,AT5G19170,,0.374919942567693,2.46780800487713e-06,8.60417192403117e-06,18.0,True,upregulated,#0279EE,19,,,,,,,,,
AT3G03110,AT3G03110,XPO1B,Gene,AT3G03110,XPO1B,0.187230781406457,2.47006097360042e-06,8.61144855181267e-06,18.0,True,upregulated,#0279EE,43,,,,,,,,,
AT4G39680,AT4G39680,ACINUS,Gene,AT4G39680,ACINUS,0.0754491091526855,7.94801896162383e-08,3.03160235266582e-07,18.0,False,upregulated,#0279EE,27,,,,,,,,,
15706,15706,15706,Gene,15706,,0.274318088430275,0.0035477625383686,0.0093945114032587,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT4G25200,AT4G25200,HSP23.6-MITO,Gene,AT4G25200,HSP23.6-MITO,2.03028694942409,1.35851107950758e-29,1.11864324190898e-28,16.0,True,upregulated,#0279EE,21,,,,,,,,,
1292,1292,1292,Gene,1292,,0.309543192020635,0.0141305930078168,0.0339439001989585,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT4G33000,AT4G33000,SCABP8,Gene,AT4G33000,SCABP8,-0.0153166450519381,7.2623977503113e-25,5.24163128408993e-24,18.0,False,downregulated,#0279EE,29,,,,,,,,,
AT4G15400,AT4G15400,BIA1,Gene,AT4G15400,BIA1,-0.24393572016536,6.13829694165084e-89,1.64133822549521e-87,18.0,False,downregulated,#0279EE,29,,,,,,,,,
AT5G23680,AT5G23680,AT5G23680,Gene,AT5G23680,,0.0193339178891754,1.70736372826357e-07,6.38934925810135e-07,18.0,False,upregulated,#0279EE,17,,,,,,,,,
AT2G36310,AT2G36310,URH1,Gene,AT2G36310,URH1,-0.190393577080725,5.19895761881595e-08,2.00647753847536e-07,18.0,False,downregulated,#0279EE,27,,,,,,,,,
AT3G55450,AT3G55450,PBL1,Gene,AT3G55450,PBL1,-0.192481502835801,6.02988421880012e-75,1.25989138824454e-73,18.0,True,downregulated,#0279EE,27,,,,,,,,,
AT1G66140,AT1G66140,ZFP4,Gene,AT1G66140,ZFP4,-0.256014593771886,1.1432568509183499e-34,1.06261056267037e-33,18.0,False,downregulated,#0279EE,23,,,,,,,,,
14466,14466,14466,Gene,14466,,0.0084579245709219,0.0047018230000623,0.0122449352966147,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT3G19400,AT3G19400,AT3G19400,Gene,AT3G19400,,-0.154565877406651,2.2101665580212602e-23,1.52559987402396e-22,18.0,False,downregulated,#0279EE,25,,,,,,,,,
AT2G01950,AT2G01950,VH1,Gene,AT2G01950,VH1,0.066650627097538,5.334511972762591e-19,3.2052153959059e-18,18.0,False,upregulated,#0279EE,29,,,,,,,,,
AT5G46410,AT5G46410,SSP4,Gene,AT5G46410,SSP4,0.0261844405246881,3.34997437508958e-115,1.37335718832168e-113,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G03250,AT5G03250,AT5G03250,Gene,AT5G03250,,0.121867793663557,3.3572041568689502e-19,2.03055882700916e-18,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G63160,AT5G63160,BT1,Gene,AT5G63160,BT1,-0.021539536818743,3.9614109876502e-32,3.46830620226101e-31,18.0,False,downregulated,#0279EE,33,,,,,,,,,
AT4G23250,AT4G23250,RKC1,Gene,AT4G23250,RKC1,0.0060515153231461,2.05775036905776e-06,7.21178350357668e-06,18.0,False,upregulated,#0279EE,31,,,,,,,,,
AT4G16390,AT4G16390,SVR7,Gene,AT4G16390,SVR7,0.080249215571516,1.4280472911592202e-23,9.90340492496722e-23,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT1G77870,AT1G77870,MUB5,Gene,AT1G77870,MUB5,0.6662034382182,1.97185133503489e-28,1.57205923409594e-27,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT3G06140,AT3G06140,LUL4,Gene,AT3G06140,LUL4,0.149432110621883,4.12388556943272e-93,1.1963878420297801e-91,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT5G03552,AT5G03552,AT5G03552,Gene,AT5G03552,,0.312837729960564,6.52084310272999e-33,5.8130930586532e-32,18.0,False,upregulated,#0279EE,15,,,,,,,,,
AT1G31935,AT1G31935,AT1G31935,Gene,AT1G31935,,-0.102844909838128,4.48415809245167e-10,1.909676615708e-09,18.0,False,downregulated,#0279EE,15,,,,,,,,,
AT2G27080,AT2G27080,NHL13,Gene,AT2G27080,NHL13,-0.27686642306201,3.51469860283404e-87,9.13452038986929e-86,18.0,False,downregulated,#0279EE,21,,,,,,,,,
AT4G14350,AT4G14350,NDR1,Gene,AT4G14350,NDR1,-0.0309191843159658,4.05839868175034e-12,1.89727031148914e-11,18.0,False,downregulated,#0279EE,23,,,,,,,,,
AT1G33050,AT1G33050,AT1G33050,Gene,AT1G33050,,-0.02775607332537,1.7682893373577e-55,2.55358889533117e-54,18.0,False,downregulated,#0279EE,19,,,,,,,,,
AT4G04810,AT4G04810,MSRB4,Gene,AT4G04810,MSRB4,0.128362214560052,2.31833596345955e-06,8.09826052224487e-06,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT1G20560,AT1G20560,AAE1,Gene,AT1G20560,AAE1,0.0228223048969135,0.0016553302320136,0.0045817980039325,18.0,False,upregulated,#0279EE,19,,,,,,,,,
AT2G41020,AT2G41020,AT2G41020,Gene,AT2G41020,,0.0732736172538637,3.00541608374659e-16,1.6513243718243901e-15,18.0,False,upregulated,#0279EE,25,,,,,,,,,
AT5G27420,AT5G27420,CNI1,Gene,AT5G27420,CNI1,-0.0939174317118421,1.07203155607455e-121,4.9325806553036705e-120,18.0,False,downregulated,#0279EE,31,,,,,,,,,
AT5G62430,AT5G62430,CDF1,Gene,AT5G62430,CDF1,-0.141811255698598,4.09714947892385e-32,3.5841253178093202e-31,18.0,False,downregulated,#0279EE,29,,,,,,,,,
19312,19312,19312,Gene,19312,,0.241506985743248,3.24731344295138e-05,0.0001049366882526,4.0,False,upregulated,#0279EE,15,,,,,,,,,
AT5G50150,AT5G50150,LOTR1,Gene,AT5G50150,LOTR1,0.253495685614234,4.825690997672619e-140,2.99233200083879e-138,18.0,False,upregulated,#0279EE,17,,,,,,,,,
